0.3839	0.0	2430.0	0.0
0.3213	0.0	4931.0	0.0
0.0196	0.0	5065.5	0.0
0.0188	0.0	4328.5	0.0
0.0738	0.0	6876.0	0.0
0.1048	0.0	5984.5	0.0
0.0277	0.0	5823.0	0.0
0.0664	0.0	7021.0	0.0
0.1665	0.0	5725.0	0.0
0.0325	0.9815	10949.0	10746.0
0.0113	0.0	5916.0	0.0
0.016	0.0	6239.5	0.0
0.0182	0.0	6145.0	0.0
0.0204	0.0	6079.5	0.0
0.0163	0.0	5323.5	0.0
0.0166	0.0	4334.0	0.0
0.0102	0.0	4290.5	0.0
0.0246	0.0	4979.0	0.0
0.0238	0.0	4874.5	0.0
0.0235	0.0	5134.5	0.0
0.1106	0.0	4185.0	0.0
0.0168	0.0	2665.0	0.0
0.0257	0.0	2849.5	0.0
0.139	0.0	4438.0	0.0
0.0238	0.0	4573.5	0.0
0.0356	0.9808	9626.0	9441.0
0.0598	0.0	5792.0	0.0
0.051	0.9816	9596.0	9419.0
0.0178	0.0	2903.5	0.0
0.026	0.0	2683.5	0.0
0.0451	0.0	2729.0	0.0
0.1039	0.0	3883.5	0.0
0.1047	0.0	4341.5	0.0
0.28	0.9674	8654.0	8372.0
0.1332	0.0	4459.5	0.0
0.0272	0.0	5258.0	0.0
0.0996	0.0	5659.5	0.0
0.2821	0.9722	10844.0	10543.0
0.0344	0.0	3487.5	0.0
0.0332	0.0	3186.5	0.0
0.134	0.0	3168.5	0.0
0.0632	0.0	3274.5	0.0
0.0164	0.0	3033.5	0.0
0.1119	0.0	3001.5	0.0
0.0249	0.0	3198.0	0.0
0.0302	0.0	3297.5	0.0
0.1382	0.0	4114.5	0.0
0.1352	0.0	4165.0	0.0
0.8148	0.999999	6699.0	6695.0
0.0183	0.0	4629.5	0.0
0.0765	0.0	5862.5	0.0
0.8199	0.999999	10917.0	10916.0
0.8121	0.999999	7536.0	7530.0
0.02	0.0	4196.0	0.0
0.1851	0.0	7862.0	0.0
0.0174	0.0	7957.0	0.0
0.0134	0.0	7953.5	0.0
0.1889	0.0	7891.0	0.0
0.0364	0.0	7023.0	0.0
0.0292	0.0	6049.0	0.0
0.0307	0.0	3249.5	0.0
0.9809	0.0	6579.0	0.0
0.9842	0.0	6401.0	0.0
0.9832	0.0	6475.0	0.0
0.0116	0.0	7343.5	0.0
0.0118	0.0	7967.5	0.0
0.0332	0.0	7904.5	0.0
