0.3839	0.0	2430.0	0.0
0.3213	0.0	4931.0	0.0
0.0196	0.0	5065.5	0.0
0.0188	0.0	4328.5	0.0
0.0738	0.0	6876.0	0.0
0.1048	0.0	5984.5	0.0
0.0277	0.0	5823.0	0.0
0.0664	0.0	7021.0	0.0
0.1665	0.0	5725.0	0.0
0.0325	0.9815	10949.0	10746.0
0.0113	0.0	5916.0	0.0
0.016	0.0	6239.5	0.0
0.0182	0.0	6145.0	0.0
0.0204	0.0	6079.5	0.0
0.0163	0.0	5323.5	0.0
0.0166	0.0	4334.0	0.0
0.0102	0.0	4290.5	0.0
0.0246	0.0	4979.0	0.0
0.0238	0.0	4874.5	0.0
0.0235	0.0	5134.5	0.0
0.1106	0.0	4185.0	0.0
0.0168	0.0	2665.0	0.0
0.0257	0.0	2849.5	0.0
0.139	0.0	4438.0	0.0
0.0238	0.0	4573.5	0.0
0.0356	0.9808	9626.0	9441.0
0.0598	0.0	5792.0	0.0
0.051	0.9816	9596.0	9419.0
0.0178	0.0	2903.5	0.0
0.026	0.0	2683.5	0.0
0.0451	0.0	2729.0	0.0
0.1039	0.0	3883.5	0.0
0.1047	0.0	4341.5	0.0
0.28	0.9674	8654.0	8372.0
0.1332	0.0	4459.5	0.0
0.0272	0.0	5258.0	0.0
0.0996	0.0	5659.5	0.0
0.2821	0.9722	10844.0	10543.0
0.0344	0.0	3487.5	0.0
0.0332	0.0	3186.5	0.0
0.134	0.0	3168.5	0.0
0.0632	0.0	3274.5	0.0
0.0164	0.0	3033.5	0.0
0.1119	0.0	3001.5	0.0
0.0249	0.0	3198.0	0.0
0.0302	0.0	3297.5	0.0
0.1382	0.0	4114.5	0.0
0.1352	0.0	4165.0	0.0
0.8148	0.999999	6699.0	6695.0
0.0183	0.0	4629.5	0.0
0.0765	0.0	5862.5	0.0
0.8199	0.999999	10917.0	10916.0
0.8121	0.999999	7536.0	7530.0
0.02	0.0	4196.0	0.0
0.1851	0.0	7862.0	0.0
0.0174	0.0	7957.0	0.0
0.0134	0.0	7953.5	0.0
0.1889	0.0	7891.0	0.0
0.0364	0.0	7023.0	0.0
0.0292	0.0	6049.0	0.0
0.0307	0.0	3249.5	0.0
0.9809	0.0	6579.0	0.0
0.9842	0.0	6401.0	0.0
0.9832	0.0	6475.0	0.0
0.0116	0.0	7343.5	0.0
0.0118	0.0	7967.5	0.0
0.0332	0.0	7904.5	0.0
0.0202	0.0	7817.5	0.0
0.596	0.0	7958.5	0.0
0.0104	0.0	7505.5	0.0
0.0207	0.0	7999.0	0.0
0.0167	0.0	7965.5	0.0
0.1666	0.0276	24607.0	679.0
0.0174	0.0	7959.0	0.0
0.0189	0.0	7949.5	0.0
0.0168	0.0	7978.5	0.0
0.0498	0.0	7988.5	0.0
0.0304	0.0	7821.0	0.0
0.2426	0.9551	27396.0	26166.0
0.059	0.0	7974.5	0.0
0.059	0.0	7974.5	0.0
0.0184	0.0	7956.5	0.0
0.0184	0.0	7956.5	0.0
0.0266	0.0	7963.5	0.0
0.0266	0.0	7963.5	0.0
0.156	0.0282	22239.0	627.0
0.156	0.0282	22239.0	627.0
0.0478	0.0	7980.0	0.0
0.0478	0.0	7980.0	0.0
0.0117	0.0	7917.5	0.0
0.0117	0.0	7917.5	0.0
0.017	0.0	7931.0	0.0
0.025	0.0	7906.0	0.0
0.0204	0.0	3152.5	0.0
0.013	0.0	1057.5	0.0
0.0118	0.0	2832.0	0.0
0.9994	0.999999	8853.0	8844.0
0.9992	0.999999	12901.0	12896.0
0.999	0.999999	8940.0	8933.0
0.9994	0.0	5774.0	0.0
0.9996	0.0	5662.0	0.0
0.9992	0.0	5738.0	0.0
0.0136	0.0	2431.5	0.0
0.9996	0.999999	7538.0	7530.0
0.9996	0.999999	11367.0	11365.0
0.9998	0.999999	7893.0	7892.0
0.9998	0.0	7190.5	0.0
0.9997	0.0	7026.0	0.0
0.9996	0.0	7111.0	0.0
0.9984	0.999999	8622.0	8591.0
0.9996	0.999999	12337.0	12335.0
0.9998	0.999999	8916.0	8911.0
0.9996	0.0	6903.5	0.0
1.0	0.0	6755.0	0.0
0.9999	0.0	6892.5	0.0
0.062	0.0	6416.5	0.0
0.1633	0.0	6225.0	0.0
1.0	0.999999	16953.0	16950.0
0.0927	0.0	4891.0	0.0
0.0448	0.0	7934.5	0.0
0.9998	0.999999	22578.0	22569.0
1.0	0.999999	14812.0	14805.0
0.0187	0.0	7900.0	0.0
0.0134	0.0	2906.5	0.0
0.9998	0.0	5967.0	0.0
0.9998	0.0	6027.5	0.0
0.0537	0.0	2515.5	0.0
0.0537	0.0	2515.5	0.0
0.0107	0.0	8002.5	0.0
0.0714	0.0	8024.5	0.0
0.9976	0.0	4987.0	0.0
0.9993	0.999999	21025.0	21019.0
0.9988	0.999999	14115.0	14109.0
1.0	0.0	7470.0	0.0
0.9998	0.0	7583.0	0.0
